location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T16:00:00+00:00,2024-02-10T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T18:00:00+00:00,2024-02-10T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T19:00:00+00:00,2024-02-10T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T20:00:00+00:00,2024-02-10T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T21:00:00+00:00,2024-02-11T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T22:00:00+00:00,2024-02-11T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-10T23:00:00+00:00,2024-02-11T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T00:00:00+00:00,2024-02-11T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T01:00:00+00:00,2024-02-11T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-11T02:00:00+00:00,2024-02-11T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-11T04:00:00+00:00,2024-02-11T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T06:00:00+00:00,2024-02-11T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-11T08:00:00+00:00,2024-02-11T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-11T10:00:00+00:00,2024-02-11T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T12:00:00+00:00,2024-02-11T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T15:00:00+00:00,2024-02-11T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T16:00:00+00:00,2024-02-11T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-11T18:00:00+00:00,2024-02-11T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T19:00:00+00:00,2024-02-11T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T20:00:00+00:00,2024-02-11T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T21:00:00+00:00,2024-02-12T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T22:00:00+00:00,2024-02-12T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-11T23:00:00+00:00,2024-02-12T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T00:00:00+00:00,2024-02-12T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-12T03:00:00+00:00,2024-02-12T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-12T04:00:00+00:00,2024-02-12T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-12T05:00:00+00:00,2024-02-12T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-12T06:00:00+00:00,2024-02-12T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-12T07:00:00+00:00,2024-02-12T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-12T10:00:00+00:00,2024-02-12T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-12T11:00:00+00:00,2024-02-12T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T12:00:00+00:00,2024-02-12T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T14:00:00+00:00,2024-02-12T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T15:00:00+00:00,2024-02-12T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T16:00:00+00:00,2024-02-12T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T17:00:00+00:00,2024-02-12T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T18:00:00+00:00,2024-02-12T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T19:00:00+00:00,2024-02-12T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T20:00:00+00:00,2024-02-12T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T21:00:00+00:00,2024-02-13T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-12T22:00:00+00:00,2024-02-13T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T00:00:00+00:00,2024-02-13T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T01:00:00+00:00,2024-02-13T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-13T03:00:00+00:00,2024-02-13T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T04:00:00+00:00,2024-02-13T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T05:00:00+00:00,2024-02-13T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-13T08:00:00+00:00,2024-02-13T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-13T09:00:00+00:00,2024-02-13T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T10:00:00+00:00,2024-02-13T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T11:00:00+00:00,2024-02-13T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T12:00:00+00:00,2024-02-13T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T13:00:00+00:00,2024-02-13T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T14:00:00+00:00,2024-02-13T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T15:00:00+00:00,2024-02-13T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T16:00:00+00:00,2024-02-13T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T17:00:00+00:00,2024-02-13T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-13T18:00:00+00:00,2024-02-13T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-13T20:00:00+00:00,2024-02-13T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-13T21:00:00+00:00,2024-02-14T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-13T22:00:00+00:00,2024-02-14T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T00:00:00+00:00,2024-02-14T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T01:00:00+00:00,2024-02-14T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T03:00:00+00:00,2024-02-14T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
